Date,DayOfWeek,Month,Year,Is_Weekend,Is_Holiday,Product_ID,Category,Base_Price,Discount_Percentage,Current_Price,Store_ID,Store_Type,Competitor_Price,Footfall_Index,Avg_Temperature,Rainfall_mm,Social_Media_Sentiment,Lead_Time_Days,Safety_Stock_Level,Stock_On_Hand,Daily_Units_Sold,Festival_Name,Festival_Type,UPC_EAN,Product_Name,Sub_Category,Brand_Name,Brand_Tier,Shelf_Life_Days,No_of_Checkout_Counters,Avg_Billing_Time_min,Local_Population_Density,Product_Age_Days,No_of_Customer_Purchases,Unit_Cost,Promotional_Campaign_Flag,Competitor_Promotion_Flag,Google_Trends_Current_Wk,Google_Trends_Lag_1w,Shelf_Capacity,Promotion_Type,Marketing_Spend,Payday_Flag,School_Vacation_Flag,Local_Event_Flag,Launch_Date,Seasonal_Product_Flag,Online_Sales_Units,In_Store_Sales_Units,App_Traffic_Index,Website_Visits,Backorder_Flag,Supplier_Delay_Days,Fill_Rate_Pct,Loyalty_Program_Usage_Count,Repeat_Purchase_Rate,Avg_Basket_Size,Unit_Margin,Gross_Profit,Profit_Density,Stocking_Priority_Score,Stocking_Priority_Class,text_template
04/13/2023,3,4,2023,0,0,1002,Grocery,410.09,0.01,405.99,15,Urban,411.58,127.6,29.1,8.5,0.63,7,141,471,83,Unknown,,8148570840155,Nestle Beverages 1002,Beverages,Nestle,Premium,54,6,5.9,12371,228,22,322.2,0,0,32,32,30,Unknown,1247,0,0,0,08/28/2022,1,12,71,488,896,0,0,88.93,11,0.14,3.77,83.79000000000002,6954.5700000000015,231.81900000000005,0.3016604761907607,Medium,Category: Grocery | Product: Nestle Beverages 1002 | SubCategory: Beverages | Brand: Nestle | BrandTier: Premium | Promotion: Unknown | Festival: Unknown | StoreType: Urban
02/09/2023,3,2,2023,0,0,1012,Grocery,193.8,0.14,166.67,9,Rural,203.27,199.0,2.7,0.6,0.96,5,148,28,137,Unknown,,16104203210,Nestle Spices 1012,Spices,Nestle,Premium,7,10,7.6,1191,1330,72,128.56,0,0,43,34,67,Unknown,930,0,0,0,06/20/2019,0,37,100,660,1566,1,3,96.01,34,0.31,1.9,38.109999999999985,5221.069999999998,77.92641791044773,0.2484480061316891,Low,Category: Grocery | Product: Nestle Spices 1012 | SubCategory: Spices | Brand: Nestle | BrandTier: Premium | Promotion: Unknown | Festival: Unknown | StoreType: Rural
08/25/2023,4,8,2023,0,0,1007,Home,74.73,0.13,65.02,20,Urban,78.41,118.4,35.0,12.0,0.89,8,101,19,139,Unknown,,1101924574788,Ikea Kitchenware 1007,Kitchenware,Ikea,Budget,2470,9,5.7,8788,891,56,45.04,0,1,10,43,94,Unknown,529,0,0,0,03/17/2021,0,20,119,543,1111,1,3,86.73,29,0.28,2.48,19.979999999999997,2777.2199999999993,29.54489361702127,0.2814388377861649,Medium,Category: Home | Product: Ikea Kitchenware 1007 | SubCategory: Kitchenware | Brand: Ikea | BrandTier: Budget | Promotion: Unknown | Festival: Unknown | StoreType: Urban
10/08/2023,6,10,2023,1,0,1015,Electronics,314.35,0.17,260.91,6,Rural,325.08,157.1,2.8,9.4,0.43,8,65,4,91,Unknown,,5094762337870,Sony Computers 1015,Computers,Sony,Mid,1196,8,4.8,1952,1759,77,178.89,1,1,68,10,104,Flash Sale,2936,0,0,0,12/14/2018,0,12,79,488,896,1,1,95.97,17,0.35,1.18,82.02000000000004,7463.820000000003,71.76750000000003,0.35803300910466873,High,Category: Electronics | Product: Sony Computers 1015 | SubCategory: Computers | Brand: Sony | BrandTier: Mid | Promotion: Flash Sale | Festival: Unknown | StoreType: Rural
12/25/2023,0,12,2023,0,0,1012,Home,365.79,0.13,318.24,12,Urban,376.3,168.9,19.4,6.2,0.57,11,94,408,79,Christmas,Gifting Season,8680191775025,Tupperware Decor 1012,Decor,Tupperware,Budget,1644,8,4.4,7650,265,25,246.53,0,0,19,68,51,Unknown,976,0,1,0,04/04/2023,1,18,61,529,1057,0,1,87.04,6,0.1,3.16,71.71000000000001,5665.090000000001,111.0801960784314,0.33342419464450984,Medium,Category: Home | Product: Tupperware Decor 1012 | SubCategory: Decor | Brand: Tupperware | BrandTier: Budget | Promotion: Unknown | Festival: Christmas | StoreType: Urban
07/20/2023,3,7,2023,0,0,1012,Grocery,466.3,0.26,345.06,9,Urban,442.4,124.1,11.8,8.5,0.97,2,104,33,102,Unknown,,16104203210,Nestle Spices 1012,Spices,Nestle,Premium,7,3,6.8,6250,1330,22,250.0,1,0,54,19,80,Loyalty Only,4254,0,0,0,11/28/2019,0,38,64,667,1593,1,0,94.81,12,0.34,4.64,95.06,9696.12,121.20150000000001,0.2897942202287185,Medium,Category: Grocery | Product: Nestle Spices 1012 | SubCategory: Spices | Brand: Nestle | BrandTier: Premium | Promotion: Loyalty Only | Festival: Unknown | StoreType: Urban
09/03/2023,6,9,2023,1,1,1016,Grocery,143.04,0.22,111.57,7,Rural,129.38,178.5,30.4,3.9,0.98,3,67,139,158,Unknown,,8572879201082,Tata Spices 1016,Spices,Tata,Premium,10,11,5.2,1046,1127,46,86.97,1,0,20,54,40,Flash Sale,5682,1,0,0,08/02/2020,0,35,123,646,1513,0,0,97.93,11,0.27,3.43,24.599999999999994,3886.7999999999993,97.16999999999999,0.3736246867702835,High,Category: Grocery | Product: Tata Spices 1016 | SubCategory: Spices | Brand: Tata | BrandTier: Premium | Promotion: Flash Sale | Festival: Unknown | StoreType: Rural
10/05/2023,3,10,2023,0,1,1019,Beauty,475.35,0.26,351.76,12,Urban,504.7,131.9,25.2,5.6,0.45,10,61,27,73,Unknown,,664887643364,L'oreal Haircare 1019,Haircare,L'oreal,Mid,485,8,4.4,7650,31,39,297.62,1,1,65,20,46,Loyalty Only,3532,1,0,0,09/04/2023,0,19,54,536,1084,1,3,90.0,10,0.16,1.87,54.139999999999986,3952.219999999999,85.9178260869565,0.2044502627853857,Low,Category: Beauty | Product: L'oreal Haircare 1019 | SubCategory: Haircare | Brand: L'oreal | BrandTier: Mid | Promotion: Loyalty Only | Festival: Unknown | StoreType: Urban
08/23/2023,2,8,2023,0,0,1004,Clothing,36.32,0.34,23.97,5,Urban,36.26,111.7,18.9,4.1,0.85,10,70,97,145,Unknown,,7044491151727,Levis Formalwear 1004,Formalwear,Levis,Premium,1347,11,6.6,5663,1739,123,25.7,1,0,72,65,76,Flash Sale,5811,0,0,0,11/18/2018,0,45,100,715,1781,0,1,99.85,46,0.26,1.18,-1.7300000000000004,-250.85000000000005,-3.3006578947368426,0.4452994277959716,High,Category: Clothing | Product: Levis Formalwear 1004 | SubCategory: Formalwear | Brand: Levis | BrandTier: Premium | Promotion: Flash Sale | Festival: Unknown | StoreType: Urban
01/04/2023,2,1,2023,0,1,1016,Clothing,303.49,0.19,245.83,16,Urban,291.77,66.2,-4.6,2.2,0.3,1,26,261,75,Unknown,,2699066886820,Levis Ethnic wear 1016,Ethnic wear,Levis,Budget,1302,3,2.2,9314,941,34,152.18,1,1,62,72,66,BOGO,1673,1,0,0,06/07/2020,1,13,62,495,923,0,0,87.59,8,0.38,2.21,93.65,7023.75,106.42045454545455,0.32944370958827945,Medium,Category: Clothing | Product: Levis Ethnic wear 1016 | SubCategory: Ethnic wear | Brand: Levis | BrandTier: Budget | Promotion: BOGO | Festival: Unknown | StoreType: Urban
06/03/2023,5,6,2023,1,0,1008,Grocery,33.28,0.13,28.95,5,Rural,30.63,109.0,30.2,4.2,0.37,3,39,245,139,Unknown,,8274135829664,Ashirvad Spices 1008,Spices,Ashirvad,Budget,52,13,2.3,682,987,127,19.48,0,1,25,62,46,Unknown,1911,1,1,0,09/19/2020,0,19,120,536,1084,0,2,97.74,42,0.12,1.09,9.469999999999999,1316.33,28.61586956521739,0.32246480843723646,Medium,Category: Grocery | Product: Ashirvad Spices 1008 | SubCategory: Spices | Brand: Ashirvad | BrandTier: Budget | Promotion: Unknown | Festival: Unknown | StoreType: Rural
01/29/2023,6,1,2023,1,1,1001,Beauty,447.42,0.08,411.63,12,Urban,408.29,160.1,12.8,1.5,0.16,12,81,18,85,Unknown,,5985799842868,Lakme Skincare 1001,Skincare,Lakme,Budget,635,8,4.4,7650,731,80,302.81,1,1,48,25,66,Loyalty Only,3822,0,0,0,01/28/2021,0,27,58,591,1298,1,1,97.83,19,0.27,1.06,108.82,9249.699999999999,140.14696969696968,0.36637624967267324,High,Category: Beauty | Product: Lakme Skincare 1001 | SubCategory: Skincare | Brand: Lakme | BrandTier: Budget | Promotion: Loyalty Only | Festival: Unknown | StoreType: Urban
04/19/2023,2,4,2023,0,0,1017,Beauty,267.26,0.17,221.83,20,Rural,259.18,188.2,32.3,2.9,0.21,4,46,11,121,Unknown,,9755188027019,Lakme Makeup 1017,Makeup,Lakme,Mid,504,3,5.5,1463,1351,41,195.14,1,0,45,48,53,Loyalty Only,6253,0,0,0,08/07/2019,0,45,76,715,1781,1,1,85.15,9,0.36,2.95,26.690000000000026,3229.490000000003,60.933773584905715,0.16117807479982593,Low,Category: Beauty | Product: Lakme Makeup 1017 | SubCategory: Makeup | Brand: Lakme | BrandTier: Mid | Promotion: Loyalty Only | Festival: Unknown | StoreType: Rural
04/08/2023,5,4,2023,1,0,1008,Electronics,336.33,0.37,211.89,9,Urban,356.83,87.8,14.8,1.6,0.66,11,142,24,98,Unknown,,1289795028296,Bose Audio 1008,Audio,Bose,Budget,1885,3,6.8,6250,288,68,225.63,1,1,57,45,111,Loyalty Only,3308,0,0,0,06/24/2022,0,18,80,529,1057,1,1,90.61,18,0.21,1.44,-13.740000000000009,-1346.520000000001,-12.13081081081082,0.30672357571618775,Medium,Category: Electronics | Product: Bose Audio 1008 | SubCategory: Audio | Brand: Bose | BrandTier: Budget | Promotion: Loyalty Only | Festival: Unknown | StoreType: Urban
08/03/2023,3,8,2023,0,0,1005,Clothing,416.63,0.38,258.31,7,Urban,451.52,103.3,22.8,0.7,0.51,7,163,12,72,Unknown,,5104045406377,Allen Solly Activewear 1005,Activewear,Allen Solly,Budget,1013,8,7.3,11584,1205,53,271.31,1,1,38,57,22,Seasonal Discount,5628,1,0,0,04/15/2020,0,21,51,550,1137,1,3,87.63,30,0.31,1.36,-13.0,-936.0,-42.54545454545455,0.1668113449991726,Low,Category: Clothing | Product: Allen Solly Activewear 1005 | SubCategory: Activewear | Brand: Allen Solly | BrandTier: Budget | Promotion: Seasonal Discount | Festival: Unknown | StoreType: Urban
10/20/2023,4,10,2023,0,0,1010,Grocery,79.4,0.33,53.2,19,Rural,85.7,73.1,-2.2,1.9,0.23,9,89,464,105,Unknown,,9334869047916,Amul Dairy 1010,Dairy,Amul,Mid,31,11,2.9,1411,147,43,59.27,1,0,57,38,112,BOGO,4155,0,0,0,05/26/2023,0,21,84,550,1137,0,3,85.26,25,0.39,2.44,-6.07,-637.35,-5.690625,0.12845714577463296,Low,Category: Grocery | Product: Amul Dairy 1010 | SubCategory: Dairy | Brand: Amul | BrandTier: Mid | Promotion: BOGO | Festival: Unknown | StoreType: Rural
03/16/2023,3,3,2023,0,0,1005,Home,24.1,0.12,21.21,20,Urban,26.12,153.6,24.8,9.6,0.4,12,138,75,157,Unknown,,9687801551834,Tupperware Decor 1005,Decor,Tupperware,Premium,2280,9,5.7,8788,1846,128,14.52,0,1,36,57,74,Unknown,1392,0,0,0,02/24/2018,1,17,140,522,1030,1,0,85.86,33,0.19,1.23,6.690000000000001,1050.3300000000002,14.19364864864865,0.29416009676209054,Medium,Category: Home | Product: Tupperware Decor 1005 | SubCategory: Decor | Brand: Tupperware | BrandTier: Premium | Promotion: Unknown | Festival: Unknown | StoreType: Urban
11/22/2023,2,11,2023,0,0,1005,Clothing,440.05,0.29,312.44,11,Urban,475.93,194.0,8.5,2.4,0.37,5,146,258,118,Unknown,,5104045406377,Allen Solly Activewear 1005,Activewear,Allen Solly,Budget,1013,6,4.4,6438,1205,68,318.62,1,1,56,36,70,Loyalty Only,2871,0,0,0,08/04/2020,0,23,95,564,1191,0,3,97.78,23,0.28,1.74,-6.180000000000007,-729.2400000000008,-10.417714285714297,0.36319648546262856,High,Category: Clothing | Product: Allen Solly Activewear 1005 | SubCategory: Activewear | Brand: Allen Solly | BrandTier: Budget | Promotion: Loyalty Only | Festival: Unknown | StoreType: Urban
05/26/2023,4,5,2023,0,0,1012,Electronics,160.89,0.29,114.23,12,Urban,161.77,146.1,9.1,6.9,0.99,12,80,23,132,Unknown,,8638690599897,Samsung Mobiles 1012,Mobiles,Samsung,Premium,1796,8,4.4,7650,1727,108,87.26,1,1,50,56,70,BOGO,5350,0,1,0,09/02/2018,0,52,80,763,1969,1,6,90.25,60,0.27,1.22,26.97,3560.04,50.85771428571429,0.24536265849565914,Low,Category: Electronics | Product: Samsung Mobiles 1012 | SubCategory: Mobiles | Brand: Samsung | BrandTier: Premium | Promotion: BOGO | Festival: Unknown | StoreType: Urban
05/08/2023,0,5,2023,0,0,1010,Beauty,68.84,0.24,52.32,3,Urban,64.98,142.6,-0.3,1.0,0.85,1,116,7,139,Unknown,,6217443083823,Lakme Fragrance 1010,Fragrance,Lakme,Budget,384,9,6.6,14271,732,75,47.28,1,0,29,50,99,Loyalty Only,2594,0,1,0,05/06/2021,0,32,107,626,1432,1,0,95.97,17,0.25,1.85,5.039999999999999,700.5599999999998,7.076363636363634,0.2935086688608397,Medium,Category: Beauty | Product: Lakme Fragrance 1010 | SubCategory: Fragrance | Brand: Lakme | BrandTier: Budget | Promotion: Loyalty Only | Festival: Unknown | StoreType: Urban
12/07/2023,3,12,2023,0,0,1013,Grocery,236.89,0.27,172.93,17,Rural,251.01,133.0,0.9,2.8,0.39,2,161,367,108,Unknown,,5066512285191,Tata Beverages 1013,Beverages,Tata,Mid,39,4,2.6,1279,102,89,164.94,1,0,25,29,30,Flash Sale,5788,0,1,0,08/27/2023,1,36,72,653,1540,0,3,85.96,22,0.14,1.21,7.990000000000009,862.920000000001,28.76400000000003,0.14993316507013393,Low,Category: Grocery | Product: Tata Beverages 1013 | SubCategory: Beverages | Brand: Tata | BrandTier: Mid | Promotion: Flash Sale | Festival: Unknown | StoreType: Rural
02/11/2023,5,2,2023,1,0,1001,Clothing,301.16,0.25,225.87,7,Urban,283.92,63.3,2.4,0.6,0.91,10,142,227,114,Unknown,,2400030701766,Levis Ethnic wear 1001,Ethnic wear,Levis,Premium,794,8,7.3,11584,138,102,252.27,1,0,59,25,78,Loyalty Only,2002,0,0,0,09/26/2022,1,28,86,598,1325,0,1,94.53,39,0.25,1.12,-26.400000000000006,-3009.600000000001,-38.5846153846154,0.3234953746254737,Medium,Category: Clothing | Product: Levis Ethnic wear 1001 | SubCategory: Ethnic wear | Brand: Levis | BrandTier: Premium | Promotion: Loyalty Only | Festival: Unknown | StoreType: Urban
12/22/2023,4,12,2023,0,0,1007,Home,20.33,0.28,14.64,10,Urban,19.38,159.4,8.1,0.7,0.34,2,188,375,153,Unknown,,1101924574788,Ikea Kitchenware 1007,Kitchenware,Ikea,Budget,2470,7,3.6,13719,891,51,11.33,1,1,69,59,85,Flash Sale,4548,0,1,0,07/14/2021,0,44,109,708,1754,0,2,90.1,27,0.19,3.0,3.3100000000000005,506.43000000000006,5.958000000000001,0.38283325104664434,High,Category: Home | Product: Ikea Kitchenware 1007 | SubCategory: Kitchenware | Brand: Ikea | BrandTier: Budget | Promotion: Flash Sale | Festival: Unknown | StoreType: Urban
02/10/2023,4,2,2023,0,0,1002,Electronics,141.07,0.36,90.28,15,Urban,133.54,140.3,30.7,4.8,0.67,9,175,122,129,Unknown,,4600192812011,Samsung Accessories 1002,Accessories,Samsung,Mid,1586,6,5.9,12371,994,72,105.17,1,1,57,69,105,BOGO,2140,0,0,0,05/22/2020,0,37,92,660,1566,0,5,86.46,17,0.19,1.79,-14.89,-1920.8100000000002,-18.293428571428574,0.22104188162438412,Low,Category: Electronics | Product: Samsung Accessories 1002 | SubCategory: Accessories | Brand: Samsung | BrandTier: Mid | Promotion: BOGO | Festival: Unknown | StoreType: Urban
02/03/2023,4,2,2023,0,0,1002,Electronics,21.24,0.05,20.18,2,Urban,21.3,149.2,9.7,4.7,0.97,10,166,89,156,Unknown,,4600192812011,Samsung Accessories 1002,Accessories,Samsung,Mid,1586,8,2.9,6891,994,65,15.41,0,1,38,57,105,Unknown,1371,1,0,0,05/15/2020,0,46,110,722,1808,0,6,94.8,38,0.25,2.4,4.77,744.1199999999999,7.086857142857141,0.32669547439173463,Medium,Category: Electronics | Product: Samsung Accessories 1002 | SubCategory: Accessories | Brand: Samsung | BrandTier: Mid | Promotion: Unknown | Festival: Unknown | StoreType: Urban
01/17/2023,1,1,2023,0,0,1000,Clothing,213.07,0.37,134.23,13,Urban,205.48,184.8,24.0,1.2,0.39,7,183,300,131,Unknown,,7738194950076,Allen Solly Activewear 1000,Activewear,Allen Solly,Premium,829,7,3.2,14233,706,91,149.87,1,0,75,38,33,BOGO,4253,0,0,0,02/10/2021,0,34,97,639,1486,0,0,89.03,49,0.4,1.44,-15.640000000000015,-2048.840000000002,-62.08606060606066,0.2588761085204913,Low,Category: Clothing | Product: Allen Solly Activewear 1000 | SubCategory: Activewear | Brand: Allen Solly | BrandTier: Premium | Promotion: BOGO | Festival: Unknown | StoreType: Urban
06/14/2023,2,6,2023,0,0,1018,Home,448.07,0.07,416.71,4,Rural,417.08,167.6,-1.7,3.2,0.68,2,189,455,87,Unknown,,178029681125,Ikea Furniture 1018,Furniture,Ikea,Premium,2770,6,6.0,1738,947,79,229.51,0,1,91,75,61,Unknown,1112,0,1,0,11/09/2020,0,29,58,605,1352,0,3,98.05,32,0.32,1.1,187.2,16286.4,266.9901639344262,0.5834474458674886,High,Category: Home | Product: Ikea Furniture 1018 | SubCategory: Furniture | Brand: Ikea | BrandTier: Premium | Promotion: Unknown | Festival: Unknown | StoreType: Rural
06/02/2023,4,6,2023,0,1,1017,Electronics,491.41,0.03,476.67,18,Rural,486.81,167.1,18.6,10.0,0.3,1,130,223,80,Unknown,,3271555125378,Samsung Computers 1017,Computers,Samsung,Budget,1582,4,4.7,1754,964,22,315.49,0,0,48,91,105,Unknown,1746,1,1,0,10/11/2020,0,27,53,591,1298,0,7,95.27,5,0.21,3.64,161.18,12894.400000000001,122.80380952380953,0.3572370001657653,High,Category: Electronics | Product: Samsung Computers 1017 | SubCategory: Computers | Brand: Samsung | BrandTier: Budget | Promotion: Unknown | Festival: Unknown | StoreType: Rural
03/17/2023,4,3,2023,0,0,1016,Grocery,320.34,0.49,163.37,1,Urban,344.3,189.1,14.3,1.0,0.27,5,183,223,130,Unknown,,8572879201082,Tata Spices 1016,Spices,Tata,Premium,10,9,5.5,5995,1127,111,268.96,1,0,16,48,96,Loyalty Only,5073,0,0,0,02/14/2020,0,27,103,591,1298,0,3,98.77,54,0.21,1.17,-105.58999999999997,-13726.699999999997,-142.9864583333333,0.26140448156400814,Low,Category: Grocery | Product: Tata Spices 1016 | SubCategory: Spices | Brand: Tata | BrandTier: Premium | Promotion: Loyalty Only | Festival: Unknown | StoreType: Urban
03/28/2023,1,3,2023,0,0,1019,Electronics,85.01,0.48,44.21,2,Urban,86.21,198.5,34.1,0.1,0.57,12,84,256,173,Unknown,,832733976485,Bose Computers 1019,Computers,Bose,Mid,1209,8,2.9,6891,1128,87,56.74,1,0,68,16,102,BOGO,1690,0,0,0,02/24/2020,0,21,152,550,1137,0,5,90.39,28,0.26,1.99,-12.530000000000001,-2167.69,-21.25186274509804,0.24604222165152453,Low,Category: Electronics | Product: Bose Computers 1019 | SubCategory: Computers | Brand: Bose | BrandTier: Mid | Promotion: BOGO | Festival: Unknown | StoreType: Urban
04/27/2023,3,4,2023,0,0,1012,Home,453.4,0.03,439.8,2,Rural,487.71,137.2,28.8,5.3,0.98,1,77,2,59,Unknown,,8680191775025,Tupperware Decor 1012,Decor,Tupperware,Budget,1644,8,6.7,1688,265,34,358.97,0,1,91,68,58,Unknown,1763,0,0,0,08/05/2022,1,18,41,529,1057,1,1,85.16,15,0.28,1.74,80.82999999999998,4768.969999999999,82.22362068965516,0.24862434922918214,Low,Category: Home | Product: Tupperware Decor 1012 | SubCategory: Decor | Brand: Tupperware | BrandTier: Budget | Promotion: Unknown | Festival: Unknown | StoreType: Rural
12/28/2023,3,12,2023,0,0,1002,Beauty,260.54,0.22,203.22,4,Urban,244.69,66.3,13.2,0.3,0.45,9,196,320,111,Unknown,,8588322527842,L'oreal Makeup 1002,Makeup,L'oreal,Mid,577,12,2.5,10210,1452,75,156.45,1,0,93,91,42,Flash Sale,1299,0,1,0,01/06/2020,0,18,93,529,1057,0,2,88.43,19,0.23,1.48,46.77000000000001,5191.470000000001,123.6064285714286,0.2668770227670893,Low,Category: Beauty | Product: L'oreal Makeup 1002 | SubCategory: Makeup | Brand: L'oreal | BrandTier: Mid | Promotion: Flash Sale | Festival: Unknown | StoreType: Urban
12/08/2023,4,12,2023,0,0,1000,Beauty,81.11,0.09,73.81,3,Urban,75.71,118.9,26.0,19.5,0.94,3,147,270,126,Unknown,,8366316402929,Nivea Makeup 1000,Makeup,Nivea,Budget,570,9,6.6,14271,1553,80,63.92,0,0,32,93,92,Unknown,1592,0,1,0,09/07/2019,0,41,85,688,1674,0,2,87.4,38,0.36,1.58,9.89,1246.14,13.545000000000002,0.21569232915598407,Low,Category: Beauty | Product: Nivea Makeup 1000 | SubCategory: Makeup | Brand: Nivea | BrandTier: Budget | Promotion: Unknown | Festival: Unknown | StoreType: Urban
01/27/2023,4,1,2023,0,0,1003,Clothing,461.25,0.24,350.55,17,Rural,468.22,168.1,2.7,4.7,0.91,2,107,305,110,Unknown,,742708927336,Allen Solly Activewear 1003,Activewear,Allen Solly,Mid,581,4,2.6,1279,1772,91,309.5,1,1,30,32,44,Flash Sale,2233,0,0,0,03/22/2018,0,17,93,522,1030,0,1,86.97,41,0.16,1.21,41.05000000000001,4515.500000000001,102.62500000000001,0.25489794659153925,Low,Category: Clothing | Product: Allen Solly Activewear 1003 | SubCategory: Activewear | Brand: Allen Solly | BrandTier: Mid | Promotion: Flash Sale | Festival: Unknown | StoreType: Rural
11/09/2023,3,11,2023,0,0,1012,Home,379.95,0.42,220.37,14,Urban,377.16,54.2,17.5,3.2,0.25,14,141,147,80,Unknown,,8680191775025,Tupperware Decor 1012,Decor,Tupperware,Budget,1644,5,2.1,7326,265,39,212.87,1,1,12,30,25,BOGO,5969,0,0,0,02/17/2023,1,29,51,605,1352,0,2,98.98,12,0.25,2.05,7.5,600.0,24.0,0.4494373932709421,High,Category: Home | Product: Tupperware Decor 1012 | SubCategory: Decor | Brand: Tupperware | BrandTier: Budget | Promotion: BOGO | Festival: Unknown | StoreType: Urban
10/14/2023,5,10,2023,1,0,1016,Electronics,367.19,0.48,190.94,2,Urban,378.95,58.5,-2.0,2.8,0.4,13,61,386,79,Unknown,,2275932199366,Samsung Mobiles 1016,Mobiles,Samsung,Premium,1143,8,2.9,6891,102,72,218.22,1,1,30,12,65,Loyalty Only,6147,0,0,0,07/04/2023,0,14,65,502,950,0,6,86.11,18,0.16,1.1,-27.28,-2155.12,-33.155692307692306,0.16593974847507217,Low,Category: Electronics | Product: Samsung Mobiles 1016 | SubCategory: Mobiles | Brand: Samsung | BrandTier: Premium | Promotion: Loyalty Only | Festival: Unknown | StoreType: Urban
05/14/2023,6,5,2023,1,0,1010,Electronics,356.04,0.32,242.11,16,Rural,377.02,60.1,8.9,4.3,0.64,6,83,188,95,Unknown,,3532836901149,Sony Computers 1010,Computers,Sony,Premium,1401,9,2.8,1951,642,32,180.92,1,0,69,30,41,Seasonal Discount,1737,0,1,0,08/10/2021,0,9,86,467,816,0,4,91.36,11,0.39,2.97,61.190000000000026,5813.050000000003,141.78170731707326,0.3414958959672581,Medium,Category: Electronics | Product: Sony Computers 1010 | SubCategory: Computers | Brand: Sony | BrandTier: Premium | Promotion: Seasonal Discount | Festival: Unknown | StoreType: Rural
08/07/2023,0,8,2023,0,0,1001,Beauty,104.17,0.18,85.42,11,Rural,109.41,159.7,4.0,0.5,0.52,3,27,398,140,Unknown,,5985799842868,Lakme Skincare 1001,Skincare,Lakme,Budget,635,5,3.3,1637,731,77,85.69,1,0,31,69,37,Seasonal Discount,2179,0,0,0,08/06/2021,0,49,91,743,1888,0,3,95.78,17,0.18,1.82,-0.269999999999996,-37.79999999999944,-1.0216216216216065,0.31304699841862105,Medium,Category: Beauty | Product: Lakme Skincare 1001 | SubCategory: Skincare | Brand: Lakme | BrandTier: Budget | Promotion: Seasonal Discount | Festival: Unknown | StoreType: Rural
06/17/2023,5,6,2023,1,1,1015,Beauty,109.45,0.3,76.61,13,Urban,119.13,125.2,23.8,13.3,0.1,5,85,186,120,Unknown,,1914986328580,Lakme Fragrance 1015,Fragrance,Lakme,Mid,702,7,3.2,14233,1988,87,58.56,1,0,70,31,71,Loyalty Only,6682,0,1,0,01/06/2018,0,46,74,722,1808,0,1,94.42,17,0.37,1.38,18.049999999999997,2165.9999999999995,30.50704225352112,0.3387400034612123,Medium,Category: Beauty | Product: Lakme Fragrance 1015 | SubCategory: Fragrance | Brand: Lakme | BrandTier: Mid | Promotion: Loyalty Only | Festival: Unknown | StoreType: Urban
04/08/2023,5,4,2023,1,0,1001,Grocery,345.71,0.16,290.4,1,Urban,338.68,105.3,14.6,4.9,0.99,10,188,437,98,Unknown,,1996313736102,Tata Spices 1001,Spices,Tata,Budget,71,9,5.5,5995,1794,19,173.25,1,0,76,70,77,Loyalty Only,4728,0,0,1,05/10/2018,0,35,63,646,1513,0,0,94.0,4,0.39,5.16,117.14999999999998,11480.699999999997,149.09999999999997,0.342834738908168,Medium,Category: Grocery | Product: Tata Spices 1001 | SubCategory: Spices | Brand: Tata | BrandTier: Budget | Promotion: Loyalty Only | Festival: Unknown | StoreType: Urban
09/25/2023,0,9,2023,0,0,1018,Beauty,113.76,0.45,62.57,2,Urban,107.08,65.8,25.0,1.0,0.75,14,160,187,105,Unknown,,3008669382416,Lakme Skincare 1018,Skincare,Lakme,Premium,564,8,2.9,6891,1738,53,73.06,1,0,13,76,110,Seasonal Discount,4004,0,0,0,12/22/2018,0,27,78,591,1298,0,0,90.23,22,0.17,1.98,-10.490000000000002,-1101.4500000000003,-10.01318181818182,0.27374572128076174,Medium,Category: Beauty | Product: Lakme Skincare 1018 | SubCategory: Skincare | Brand: Lakme | BrandTier: Premium | Promotion: Seasonal Discount | Festival: Unknown | StoreType: Urban
08/25/2023,4,8,2023,0,0,1018,Grocery,222.14,0.44,124.4,2,Rural,224.4,159.8,15.6,4.1,0.44,8,117,123,127,Unknown,,9284369426405,Amul Beverages 1018,Beverages,Amul,Mid,82,8,6.7,1688,653,94,169.05,1,1,73,13,53,Flash Sale,5644,0,0,0,11/10/2021,1,44,83,708,1754,0,2,92.67,50,0.16,1.35,-44.650000000000006,-5670.550000000001,-106.99150943396228,0.211335417133954,Low,Category: Grocery | Product: Amul Beverages 1018 | SubCategory: Beverages | Brand: Amul | BrandTier: Mid | Promotion: Flash Sale | Festival: Unknown | StoreType: Rural
11/05/2023,6,11,2023,1,0,1015,Electronics,392.09,0.28,282.3,5,Urban,361.57,98.2,-1.5,0.7,0.62,10,162,36,80,Unknown,,5094762337870,Sony Computers 1015,Computers,Sony,Mid,1196,11,6.6,5663,1759,23,238.81,1,0,65,73,29,BOGO,2487,1,0,1,01/11/2019,0,18,62,529,1057,1,3,91.75,12,0.23,3.48,43.49000000000001,3479.2000000000007,119.97241379310347,0.2892575160963277,Medium,Category: Electronics | Product: Sony Computers 1015 | SubCategory: Computers | Brand: Sony | BrandTier: Mid | Promotion: BOGO | Festival: Unknown | StoreType: Urban
